phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_dual_threshold_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p50_mask_p90_dual_threshold_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p90_footprint_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__24h_48h_72h_mask_p90_footprint_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_22__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_22__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_23__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift__comparison_board__2010_05_23__board__slide__observed_deterministic_mask_p50_mask_p90_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_21__zoom__paper__mask_p50_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_21__zoom__paper__mask_p50_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_21_to_2010_05_23__zoom__paper__mask_p50_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_21_to_2010_05_23__zoom__paper__mask_p50_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_22__zoom__paper__mask_p50_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_22__zoom__paper__mask_p50_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_23__zoom__paper__mask_p50_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p50__single_mask_p50_overlay__2010_05_23__zoom__paper__mask_p50_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_21__zoom__paper__mask_p90_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_21__zoom__paper__mask_p90_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_21_to_2010_05_23__zoom__paper__mask_p90_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_21_to_2010_05_23__zoom__paper__mask_p90_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_22__zoom__paper__mask_p90_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_22__zoom__paper__mask_p90_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_23__zoom__paper__mask_p90_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_ensemble_comparison__opendrift_mask_p90__single_mask_p90_overlay__2010_05_23__zoom__paper__mask_p90_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__observation__single_truth_context__2010_05_21_to_2010_05_23__zoom__paper__eventcorridor_observation_truth_context.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__observation__single_truth_context__2010_05_21_to_2010_05_23__zoom__paper__eventcorridor_observation_truth_context.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__daily_deterministic_footprint_overview_board.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift__comparison_board__2010_05_21_to_2010_05_23__board__slide__daily_deterministic_footprint_overview_board.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_21__zoom__paper__deterministic_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_21__zoom__paper__deterministic_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_21_to_2010_05_23__zoom__paper__deterministic_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_21_to_2010_05_23__zoom__paper__deterministic_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_22__zoom__paper__deterministic_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_22__zoom__paper__deterministic_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_23__zoom__paper__deterministic_footprint_overlay.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_run__opendrift_deterministic__single_deterministic_overlay__2010_05_23__zoom__paper__deterministic_footprint_overlay.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
phase5,figure_package_publication,scientific_input_reuse,case_dwh_retro_2010_72h__phase3c_external_case_setup__observation__single_truth_context__2010_05_21__zoom__paper__observation_truth_context.png,output/figure_package_publication/case_dwh_retro_2010_72h__phase3c_external_case_setup__observation__single_truth_context__2010_05_21__zoom__paper__observation_truth_context.png,True,output/final_validation_package/final_validation_manifest.json,Scientific input preserved and reused by the final validation package.
